Original File Name,Anonymized File Name,UUID
B1298.txt,B1298_anonymized.txt,7f6817c4-e654-4f68-af4c-bf88dc8ff9c8
B636.txt,B636_anonymized.txt,bda5718e-f95e-41d8-a857-602fddbac65c
B1027.txt,B1027_anonymized.txt,a5b4c317-a766-4e32-8bd6-bdcaf8c7cc07
B051.txt,B051_anonymized.txt,f1d64d21-f157-42dd-9177-f8d2af3217c7
B030.txt,B030_anonymized.txt,e0b661c1-7869-4879-a435-41d04f611860
B643.txt,B643_anonymized.txt,577a6797-66f4-4541-82df-667a5cea9ba1
B471.txt,B471_anonymized.txt,035e20e7-b56a-4531-9b09-06296747523e
B1115.txt,B1115_anonymized.txt,e7ac527f-28fb-47f7-9f67-abf232e2fefd
B1129.txt,B1129_anonymized.txt,01f562ec-a299-46eb-89b7-c8d513f281ed
B106.txt,B106_anonymized.txt,0b63d5e2-9ee2-4654-a5e5-e926aa8d473d
B500.txt,B500_anonymized.txt,6b1fc578-9a86-4309-a718-0eec8c9bff2b
B1566.txt,B1566_anonymized.txt,7bbb251d-7775-4cf7-8c37-f5462ddd53d6
B1420.txt,B1420_anonymized.txt,8cbfd300-1035-4038-80a6-da6c7ab94133
B1117.txt,B1117_anonymized.txt,81818fed-bcef-4188-975c-aa8bbe921146
B1093.txt,B1093_anonymized.txt,2fb59588-1649-4bbe-adbe-208d0386332f
B1242.txt,B1242_anonymized.txt,7f09bee3-976f-4a66-a41a-1060aa5ead7c
B744.txt,B744_anonymized.txt,a58b4f70-fed9-4da0-851d-c3f554a3bbb1
B1417.txt,B1417_anonymized.txt,90932814-4e15-4293-bd92-10faf239657f
B278.txt,B278_anonymized.txt,4bd8602d-36f4-4c42-bb78-5ba204bb1cc5
B1493.txt,B1493_anonymized.txt,dd75d2c7-0d76-4129-9a0e-e58522442f71
B645.txt,B645_anonymized.txt,62869b70-fcb3-4193-b235-a891bb3699e0
B662.txt,B662_anonymized.txt,b87db209-3ad1-4d8d-a09b-db4d9980d0aa
B1195.txt,B1195_anonymized.txt,b265fde8-348a-47a6-9197-16ef18b4f527
B1548.txt,B1548_anonymized.txt,453aa892-c898-4cb0-83a6-25bf04ab881b
B753.txt,B753_anonymized.txt,7c27e64e-a297-4753-b500-dfa2db18eeb9
B423.txt,B423_anonymized.txt,85d7f10a-8029-4223-838c-38922367ee22
B400.txt,B400_anonymized.txt,a743de7e-23e3-40e1-9ef7-850e08cfb6c9
B620.txt,B620_anonymized.txt,d6797528-9a15-46b9-8451-0e997b7e5021
B1268.txt,B1268_anonymized.txt,ed8af8dd-b0fc-4f8b-a7d0-ac6b68a6bc01
B261.txt,B261_anonymized.txt,e3c751b7-bbe6-4ff7-bf91-597f29224b1b
B019.txt,B019_anonymized.txt,9a4e24f3-c3dd-478c-b7a5-d7d3497557a7
B1004.txt,B1004_anonymized.txt,e4dd9f03-352f-491b-8049-15c3db546a63
B1034.txt,B1034_anonymized.txt,56c26e96-f869-4a56-874a-b92f920c04b6
B201.txt,B201_anonymized.txt,952dfbc6-bd7b-468b-b65f-5d9c51309592
B450.txt,B450_anonymized.txt,ffaf0b8f-e63e-47a3-8d27-ece53ae090b4
B1585.txt,B1585_anonymized.txt,0d0030bd-4fde-4ae9-aca3-f3281e77f47f
B289.txt,B289_anonymized.txt,df7293fd-56a0-4a52-8273-80521a22f51c
B398.txt,B398_anonymized.txt,7519d2b0-3560-4a40-a09b-5ac72f4e9915
B1212.txt,B1212_anonymized.txt,332d72d8-88bb-4bc4-b349-97056f67c5b0
B494.txt,B494_anonymized.txt,e88ffad7-b821-4ad8-8d98-14076ee533b3
B1224.txt,B1224_anonymized.txt,c451d977-1887-4690-8ba4-abf6abd4950d
B751.txt,B751_anonymized.txt,7421e141-0f85-4722-abc7-23ec514b8415
B453.txt,B453_anonymized.txt,803e28ae-8353-4853-9d07-be0890b0e55e
